GSM,648,3,112,13118,0,31.0044,-17.8223,6340,55,1,1408771529,1709098540,0
GSM,648,3,107,30004,0,31,-17.8536,8732,50,1,1408772729,1735108108,0
GSM,648,3,112,13132,0,30.9968,-17.8534,9011,33,1,1408772729,1735108108,0
GSM,648,3,112,10025,0,30.9708,-17.8413,9205,47,1,1408776328,1724822433,0
GSM,648,3,114,20562,0,32.6604,-19.0005,7124,178,1,1413117207,1705901822,0
GSM,648,1,201,65072,0,25.84,-18.0186,10923,48,1,1418482876,1724909041,0
GSM,648,1,201,65142,0,25.8441,-17.9334,7192,27,1,1418482876,1727415452,0
GSM,648,1,201,65071,0,25.8445,-17.9446,10038,27,1,1418482876,1727415313,0
GSM,648,1,201,64241,0,25.8364,-17.9539,8852,20,1,1418482876,1727415313,0
GSM,648,3,111,33190,0,31.0381,-17.772,6532,9,1,1424431641,1699681051,0
GSM,648,1,201,63382,0,25.8604,-17.9264,5079,22,1,1424606057,1727415477,0
GSM,648,3,114,20662,0,32.6604,-19.0006,3511,42,1,1424795814,1705988153,0
GSM,648,1,201,65122,0,25.8556,-17.9272,1770,26,1,1425514645,1725082530,0
GSM,648,1,201,64123,0,25.8442,-17.9328,2994,7,1,1425728526,1724822642,0
GSM,648,1,201,65112,0,25.8587,-17.9218,7462,24,1,1426408823,1727415477,0
GSM,648,1,201,65121,0,25.8514,-17.9065,7524,33,1,1426408823,1727415444,0
GSM,648,1,201,65132,0,25.8544,-17.9257,4443,27,1,1426409439,1727415444,0
GSM,648,1,201,65143,0,25.8252,-17.9789,7056,27,1,1427223787,1727415433,0
GSM,648,1,201,65073,0,25.8329,-18.0059,6415,27,1,1427225662,1727415313,0
GSM,648,1,201,65162,0,25.856,-17.9291,5855,37,1,1428025603,1727415444,0
GSM,648,1,201,65161,0,25.8547,-17.9169,6972,38,1,1428537797,1727415444,0
GSM,648,1,201,65123,0,25.8546,-17.9279,2194,18,1,1428537797,1727415444,0
GSM,648,1,201,65163,0,25.8388,-17.9296,2535,12,1,1430077135,1725082530,0
GSM,648,3,104,20059,0,28.572,-20.1438,1604,14,1,1430888529,1699076105,0
GSM,648,3,104,30611,0,28.5712,-20.15,4152,24,1,1430888751,1699076186,0
GSM,648,3,104,30059,0,28.5715,-20.1479,1627,15,1,1430891684,1699076249,0
GSM,648,3,104,10612,0,28.5661,-20.1293,3210,10,1,1430691434,1699076137,0
GSM,648,3,104,13074,0,28.5727,-20.1401,1390,3,1,1430692243,1698816613,0
GSM,648,3,104,23083,0,28.5873,-20.1565,2332,10,1,1430946318,1696567035,0
GSM,648,3,104,30612,0,28.5634,-20.1436,3983,15,1,1430954231,1699076105,0
GSM,648,1,201,65131,0,25.8513,-17.8784,5292,21,1,1433475230,1725082532,0
GSM,648,1,101,65291,0,29.9865,-22.2101,10163,27,1,1437774899,1741244006,0
GSM,648,1,101,65292,0,29.9929,-22.239,8906,23,1,1437774899,1734933537,0
GSM,648,1,122,36231,0,28.9517,-16.073,4884,103,1,1439387991,1719386744,0
GSM,648,1,122,36233,0,28.8653,-16.0277,16016,77,1,1444380499,1719386744,0
GSM,648,1,201,65052,0,25.8792,-18.1163,8630,50,1,1445056719,1727155014,0
GSM,648,1,201,65051,0,25.8786,-18.1146,8770,27,1,1445056719,1727155014,0
GSM,648,1,201,60912,0,25.8351,-17.9928,8050,27,1,1445669401,1727415313,0
GSM,648,1,201,60913,0,25.8216,-17.9534,4133,14,1,1445702655,1727415313,0
GSM,648,4,22210,18561,0,25.8244,-17.9474,6994,115,1,1445721914,1708061794,0
GSM,648,4,22210,18513,0,25.823,-17.9517,18336,114,1,1445762646,1708061782,0
GSM,648,4,22225,18163,0,29.2,-21.0065,9686,25,1,1446043331,1736747525,0
GSM,648,4,22210,18584,0,25.8491,-17.8917,8654,15,1,1446060902,1708061842,0
GSM,648,4,22210,18581,0,25.8537,-17.8988,9430,22,1,1446060902,1733986562,0
GSM,648,1,201,63111,0,25.8395,-17.933,10651,25,1,1446061437,1727415313,0
GSM,648,4,22210,19334,0,25.8454,-17.8814,5985,10,1,1446061437,1708061799,0
GSM,648,4,22210,18594,0,25.8445,-17.8831,8339,19,1,1446061437,1708061799,0
GSM,648,4,22210,18514,0,25.8591,-17.8943,8946,14,1,1446086915,1708061804,0
GSM,648,4,22210,18591,0,25.8363,-17.89,11312,28,1,1446086915,1708061826,0
GSM,648,1,201,60942,0,25.8604,-17.9272,1732,22,1,1446089566,1727415444,0
GSM,648,4,22210,19451,0,25.8472,-17.9173,12489,23,1,1446089566,1708061809,0
GSM,648,4,22210,18515,0,25.8576,-17.9394,5665,5,1,1446089566,1707975637,0
GSM,648,4,22210,19332,0,25.8586,-17.9244,5167,18,1,1446089566,1733986562,0
GSM,648,4,22210,19452,0,25.8311,-17.9463,9579,14,1,1446089566,1707975637,0
GSM,648,4,22210,18511,0,25.8576,-17.9065,10263,16,1,1446089566,1708061804,0
GSM,648,4,22210,18512,0,25.8269,-17.9504,18386,86,1,1446089566,1719808348,0
GSM,648,4,22210,19222,0,25.853,-17.914,5849,6,1,1446089566,1719808348,0
GSM,648,1,201,63381,0,25.8429,-17.922,4140,8,1,1446089567,1725082530,0
GSM,648,4,22210,18582,0,25.8542,-17.9312,5554,13,1,1446093290,1733986576,0
GSM,648,4,22210,19572,0,25.8524,-17.9259,1970,13,1,1446093290,1733986562,0
GSM,648,1,201,60941,0,25.8581,-17.9271,1972,19,1,1446093290,1727415448,0
GSM,648,4,22210,19462,0,25.8477,-17.926,1000,9,1,1446093290,1733986580,0
GSM,648,4,22210,19463,0,25.8492,-17.9262,1000,3,1,1446086790,1733986567,0
GSM,648,4,22210,19464,0,25.8518,-17.9256,1341,9,1,1446095694,1708061842,0
GSM,648,4,22210,18222,0,26.5175,-18.3435,1496,4,1,1446102641,1707975607,0
GSM,648,4,22210,18923,0,26.61,-18.3654,4945,4,1,1446102637,1707975604,0
GSM,648,4,22210,18973,0,26.3184,-18.3474,1023,3,1,1446102647,1707975620,0
GSM,648,1,201,65062,0,25.8878,-18.1191,7678,27,1,1446107143,1727155014,0
GSM,648,1,201,65053,0,25.868,-18.1024,11380,13,1,1446107143,1727155014,0
GSM,648,4,22210,19465,0,25.8406,-17.927,1000,4,1,1446107144,1708061853,0
GSM,648,4,22210,18592,0,25.8342,-17.9411,10140,25,1,1446107143,1733986562,0
GSM,648,4,22210,18595,0,25.8287,-17.9323,6001,9,1,1446107143,1708061799,0
GSM,648,4,22210,19235,0,25.8212,-17.9519,2563,5,1,1446107143,1708061707,0
GSM,648,1,201,65061,0,25.8756,-18.1134,9103,27,1,1446107143,1727155014,0
GSM,648,4,22210,19461,0,25.8564,-17.9253,2552,13,1,1446107144,1733986567,0
GSM,648,1,201,60943,0,25.8442,-17.9444,4442,7,1,1446107144,1725082562,0
GSM,648,4,22210,18586,0,25.8369,-17.9284,1000,5,1,1446107144,1708061837,0
GSM,648,4,22210,19442,0,25.8633,-17.9214,3882,14,1,1446107818,1702359404,0
